listing_id,date
11946134,2018-06-10
11946134,2018-06-18
11946134,2018-06-24
11946134,2018-07-16
11946134,2018-07-29
11946134,2018-08-06
11946134,2018-08-20
11946134,2018-08-27
11946134,2018-09-04
11946134,2018-09-10
11946134,2018-09-16
11946134,2018-09-25
11946134,2018-09-30
11946134,2018-10-15
11946134,2018-10-23
11946134,2018-10-28
11946134,2018-11-11
11946134,2018-11-18
11946134,2018-11-29
11946134,2018-12-02
11946134,2018-12-09
11946134,2018-12-16
11946134,2019-01-01
11946134,2019-01-20
11946134,2019-02-10
11946134,2019-02-16
11946134,2019-02-18
11946134,2019-03-08
11946134,2019-03-16
11946134,2019-03-24
11946134,2019-04-05
11946134,2019-04-07
11946134,2019-04-19
11946134,2019-04-25
11946134,2019-04-27
11946134,2019-05-05
11946134,2019-05-15
11946134,2019-06-11
11946134,2019-07-09
11946134,2019-07-16
11946134,2019-07-23
11946134,2019-08-04
11946134,2019-08-15
11946134,2019-08-27
11946134,2019-09-02
12066438,2016-04-23
12066438,2016-05-01
12066438,2016-05-08
12066438,2016-05-19
12066438,2016-06-05
12066438,2016-06-09
12066438,2016-06-17
12066438,2016-06-21
12066438,2016-06-28
12066438,2016-07-02
12066438,2016-07-09
12066438,2016-07-13
12066438,2016-07-17
12066438,2016-07-20
12066438,2016-07-23
12066438,2016-07-27
12066438,2016-07-30
12066438,2016-08-03
12066438,2016-08-10
12066438,2016-08-11
12066438,2016-08-15
12066438,2016-08-18
12066438,2016-08-21
12066438,2016-08-24
12066438,2016-08-27
12066438,2016-09-16
12066438,2016-09-18
12066438,2016-09-29
12066438,2016-10-02
12066438,2016-11-28
12066438,2017-02-03
12066438,2019-05-27
12066438,2019-05-30
12066438,2019-06-30
12066438,2019-07-15
12066438,2019-08-04
12066438,2019-08-14
12066438,2019-08-19
12066438,2019-08-25
12082768,2016-07-05
12082768,2016-07-19
12082768,2016-08-14
12082768,2016-08-21
12082768,2016-09-24
12082768,2016-10-09
12082768,2016-11-01
12082768,2016-11-19
12082768,2016-11-27
12082768,2016-12-09
12082768,2016-12-16
12082768,2017-02-10
12082768,2017-02-20
12082768,2017-03-16
12082768,2017-05-06
12082768,2017-05-11
12082768,2017-05-20
12082768,2017-05-24
12082768,2017-05-29
12082768,2017-06-06
12082768,2017-06-10
12082768,2017-06-26
12082768,2017-07-10
12082768,2017-07-29
12082768,2017-08-19
12082768,2017-09-17
12082768,2017-09-23
12082768,2017-09-27
12082768,2017-10-01
12082768,2017-10-21
12082768,2017-11-04
12082768,2017-11-10
12082768,2017-11-27
12082768,2018-02-08
12082768,2018-02-19
12082768,2018-03-01
12082768,2018-04-27
12082768,2018-05-12
12082768,2018-05-24
12082768,2018-05-31
12082768,2018-06-06
12082768,2018-06-22
12082768,2018-07-23
12082768,2018-10-13
12082768,2018-10-20
12082768,2018-11-11
12082768,2018-12-01
12082768,2018-12-07
12082768,2018-12-27
12082768,2019-02-02
12082768,2019-02-10
12082768,2019-03-31
12082768,2019-04-07
12082768,2019-04-24
12082768,2019-04-30
12082768,2019-05-13
12082768,2019-05-19
12082768,2019-06-05
12082768,2019-06-12
12082768,2019-06-18
12082768,2019-07-17
12082768,2019-08-03
12082768,2019-09-15
12082768,2019-09-22
12082768,2019-09-28
12085004,2016-07-10
12085004,2016-08-04
12085004,2016-08-29
12085004,2017-07-06
12085004,2017-07-21
12085004,2017-07-29
12085004,2017-08-07
12085004,2017-08-15
12085004,2017-08-27
12085004,2018-05-21
12085004,2018-07-02
12085004,2018-09-03
12085004,2018-11-12
12085004,2019-05-06
12085004,2019-06-11
12085004,2019-07-02
12085004,2019-07-08
12085004,2019-07-25
12085004,2019-08-27
12085004,2019-09-02
12187854,2017-05-20
12187854,2017-12-31
12187854,2018-01-05
12187854,2018-01-12
12187854,2018-02-13
12187854,2018-02-19
12187854,2018-02-25
12187854,2018-03-05
12187854,2018-03-23
12187854,2018-12-30
12187854,2019-01-01
12187854,2019-01-31
12187854,2019-02-03
12187854,2019-02-08
12187854,2019-02-10
12187854,2019-02-16
12187854,2019-02-22
12187854,2019-02-25
12187854,2019-03-14
12187854,2019-03-16
12187854,2019-03-28
12187854,2019-03-31
12187854,2019-04-03
12187854,2019-04-10
12187854,2019-04-15
12187854,2019-04-18
12187854,2019-04-27
12187854,2019-05-03
12187854,2019-05-05
12187854,2019-05-08
12187854,2019-05-12
12187854,2019-05-15
12187854,2019-05-27
12187854,2019-05-31
12187854,2019-06-03
12187854,2019-06-10
12187854,2019-06-14
12187854,2019-06-16
12187854,2019-06-19
12187854,2019-06-22
12187854,2019-06-24
12187854,2019-06-27
12187854,2019-07-01
12187854,2019-07-07
12187854,2019-07-10
12187854,2019-07-15
12187854,2019-07-21
12187854,2019-07-27
12187854,2019-08-02
12187854,2019-08-06
12187854,2019-08-13
12187854,2019-08-16
12187854,2019-08-18
12187854,2019-08-20
12187854,2019-08-25
12187854,2019-09-09
12187854,2019-09-11
12187854,2019-09-16
12187854,2019-09-20
12187854,2019-09-22
12204948,2019-09-19
12233000,2017-07-19
12233000,2017-07-21
12233000,2017-09-05
12272235,2016-07-01
12272235,2016-07-29
12272235,2016-08-04
12272235,2016-08-06
12272235,2016-08-17
12272235,2016-08-26
12272235,2016-09-02
12272235,2016-09-04
12272235,2016-09-17
12272235,2017-08-06
12272235,2018-05-17
12272235,2018-06-13
12272235,2018-08-31
12272235,2018-12-21
12272235,2019-04-30
12293698,2016-04-17
12293698,2016-04-19
12293698,2016-04-26
12293698,2016-05-04
12293698,2016-05-04
12293698,2016-05-06
12293698,2016-05-08
12293698,2016-05-12
12293698,2016-05-14
12293698,2016-05-15
12293698,2016-05-17
12293698,2016-05-18
12293698,2016-05-21
12293698,2016-05-23
12293698,2016-05-25
12293698,2016-05-26
12293698,2016-05-29
12293698,2016-06-04
12293698,2016-06-04
12293698,2016-06-06
12293698,2016-06-09
12293698,2016-06-15
12293698,2016-06-16
12293698,2016-06-22
12293698,2016-06-24
12293698,2016-06-24
12293698,2016-06-26
12293698,2016-07-02
12293698,2016-07-03
12293698,2016-07-05
12293698,2016-07-07
12293698,2016-07-15
12293698,2016-07-17
12293698,2016-07-20
12293698,2016-07-21
12293698,2016-07-25
12293698,2016-07-29
12293698,2016-07-31
12293698,2016-08-02
12293698,2016-08-05
12293698,2016-08-06
12293698,2016-08-09
12293698,2016-08-10
12293698,2016-08-11
12293698,2016-08-14
12293698,2016-08-18
12293698,2016-08-19
12293698,2016-08-20
12293698,2016-08-27
12293698,2016-09-01
12293698,2016-09-06
12293698,2016-09-06
12293698,2016-09-07
12293698,2016-09-09
12293698,2016-09-15
12293698,2016-09-16
12293698,2016-09-18
12293698,2016-09-19
12293698,2016-09-19
12293698,2016-09-23
12293698,2016-09-26
12293698,2016-09-26
12293698,2016-09-28
12293698,2016-09-29
12293698,2016-10-03
12293698,2016-10-05
12293698,2016-10-06
12293698,2016-10-07
12293698,2016-10-11
12293698,2016-10-12
12293698,2016-10-13
12293698,2016-10-14
12293698,2016-10-16
12293698,2016-10-26
12293698,2016-11-01
12293698,2016-11-01
12293698,2016-11-02
12293698,2016-11-11
12293698,2016-11-21
12293698,2016-11-24
12293698,2016-11-26
12293698,2016-11-29
12293698,2016-12-03
12293698,2016-12-04
12293698,2016-12-07
12293698,2016-12-19
12293698,2016-12-20
12293698,2016-12-22
12293698,2016-12-30
12293698,2017-01-08
12293698,2017-01-20
12293698,2017-01-22
12293698,2017-01-25
12293698,2017-01-28
12293698,2017-02-03
12293698,2017-02-05
12293698,2017-02-07
12293698,2017-02-09
12293698,2017-02-13
12293698,2017-02-16
12293698,2017-02-17
12293698,2017-02-20
12293698,2017-02-27
12293698,2017-03-04
12293698,2017-03-05
12293698,2017-03-07
12293698,2017-03-08
12293698,2017-03-12
12293698,2017-03-13
12293698,2017-03-16
12293698,2017-03-24
12293698,2017-04-07
12293698,2017-04-11
12293698,2017-04-13
12293698,2017-04-16
12293698,2017-04-18
12293698,2017-04-24
12293698,2017-05-01
12293698,2017-05-07
12293698,2017-05-10
12293698,2017-05-11
12293698,2017-05-12
12293698,2017-05-14
12293698,2017-05-22
12293698,2017-05-30
12293698,2017-06-01
12293698,2017-06-02
12293698,2017-06-04
12293698,2017-06-06
12293698,2017-06-09
12293698,2017-06-15
12293698,2017-06-16
12293698,2017-06-18
12293698,2017-06-20
12293698,2017-06-22
12293698,2017-06-23
12293698,2017-06-26
12293698,2017-06-30
12293698,2017-07-05
12293698,2017-07-06
12293698,2017-07-08
12293698,2017-07-10
12293698,2017-07-12
12293698,2017-07-17
12293698,2017-07-22
12293698,2017-07-25
12293698,2017-07-30
12293698,2017-07-31
12293698,2017-08-06
12293698,2017-08-07
12293698,2017-08-13
12293698,2017-08-14
12293698,2017-08-16
12293698,2017-08-18
12293698,2017-08-19
12293698,2017-08-27
12293698,2017-08-28
12293698,2017-08-29
12293698,2017-08-30
12293698,2017-09-04
12293698,2017-09-05
12293698,2017-09-12
12293698,2017-09-15
12293698,2017-09-21
12293698,2017-09-24
12293698,2017-09-26
12293698,2017-10-01
12293698,2017-10-02
12293698,2017-10-09
12293698,2017-10-10
12293698,2017-10-11
12293698,2017-10-13
12293698,2017-10-27
12293698,2017-10-29
12293698,2017-10-31
12293698,2017-11-05
12293698,2017-11-10
12293698,2017-11-11
12293698,2017-11-13
12293698,2017-11-18
12293698,2017-11-23
12293698,2017-11-24
12293698,2017-11-27
12293698,2017-12-11
12293698,2017-12-12
12293698,2017-12-17
12293698,2017-12-18
12293698,2017-12-19
12293698,2017-12-21
12293698,2017-12-23
12293698,2017-12-25
12293698,2018-01-02
12293698,2018-01-10
12293698,2018-01-12
12293698,2018-01-14
12293698,2018-01-15
12293698,2018-01-17
12293698,2018-01-19
12293698,2018-01-23
12293698,2018-01-24
12293698,2018-01-27
12293698,2018-01-28
12293698,2018-01-31
12293698,2018-02-11
12293698,2018-02-14
12293698,2018-02-15
12293698,2018-02-17
12293698,2018-02-18
12293698,2018-02-21
12293698,2018-02-22
12293698,2018-03-05
12293698,2018-03-10
12293698,2018-03-17
12293698,2018-03-19
12293698,2018-03-22
12293698,2018-03-28
12293698,2018-04-01
12293698,2018-04-02
12293698,2018-04-06
12293698,2018-04-08
12293698,2018-04-09
12293698,2018-04-11
12293698,2018-04-13
12293698,2018-04-15
12293698,2018-04-20
12293698,2018-04-22
12293698,2018-05-06
12293698,2018-05-08
12293698,2018-05-11
12293698,2018-05-12
12293698,2018-05-15
12293698,2018-05-26
12293698,2018-05-27
12293698,2018-06-03
12293698,2018-06-04
12293698,2018-06-05
12293698,2018-06-08
12293698,2018-06-12
12293698,2018-06-14
12293698,2018-06-18
12293698,2018-06-25
12293698,2018-06-27
12293698,2018-06-28
12293698,2018-06-29
12293698,2018-07-03
12293698,2018-07-07
12293698,2018-07-08
12293698,2018-07-12
12293698,2018-07-16
12293698,2018-07-22
12293698,2018-07-24
12293698,2018-07-25
12293698,2018-07-30
12293698,2018-08-03
12293698,2018-08-07
12293698,2018-08-14
12293698,2018-08-17
12293698,2018-08-19
12293698,2018-08-22
12293698,2018-08-24
12293698,2018-08-30
12293698,2018-09-03
12293698,2018-09-04
12293698,2018-09-06
12293698,2018-09-09
12293698,2018-09-16
12293698,2018-09-19
12293698,2018-09-24
12293698,2018-09-26
12293698,2018-09-30
12293698,2018-10-01
12293698,2018-10-09
12293698,2018-10-11
12293698,2018-10-12
12293698,2018-10-14
12293698,2018-10-16
12293698,2018-10-18
12293698,2018-10-19
12293698,2018-10-22
12293698,2018-10-26
12293698,2018-10-29
12293698,2018-10-31
12293698,2018-11-04
12293698,2018-11-06
12293698,2018-11-07
12293698,2018-11-15
12293698,2018-11-16
12293698,2018-11-18
12293698,2018-11-21
12293698,2018-11-22
12293698,2018-11-30
12293698,2018-12-02
12293698,2018-12-03
12293698,2018-12-07
12293698,2018-12-08
12293698,2018-12-10
12293698,2018-12-11
12293698,2018-12-14
12293698,2018-12-16
12293698,2018-12-21
12293698,2018-12-22
12293698,2018-12-24
12293698,2018-12-25
12293698,2018-12-26
12293698,2018-12-28
12293698,2019-01-02
12293698,2019-01-06
12293698,2019-01-07
12293698,2019-01-08
12293698,2019-01-14
12293698,2019-01-18
12293698,2019-01-21
12293698,2019-01-25
12293698,2019-02-01
12293698,2019-02-04
12293698,2019-02-07
12293698,2019-02-10
12293698,2019-02-14
12293698,2019-02-15
12293698,2019-02-18
12293698,2019-02-21
12293698,2019-02-23
12293698,2019-02-24
12293698,2019-02-25
12293698,2019-03-02
12293698,2019-03-03
12293698,2019-03-10
12293698,2019-03-13
12293698,2019-03-24
12293698,2019-03-25
12293698,2019-03-31
12293698,2019-04-03
12293698,2019-04-04
12293698,2019-04-07
12293698,2019-04-08
12293698,2019-04-16
12293698,2019-04-21
12293698,2019-04-22
12293698,2019-04-25
12293698,2019-04-28
12293698,2019-05-01
12293698,2019-05-05
12293698,2019-05-06
12293698,2019-05-15
12293698,2019-05-20
12293698,2019-05-21
12293698,2019-05-26
12293698,2019-05-28
12293698,2019-05-30
12293698,2019-06-06
12293698,2019-06-09
12293698,2019-06-18
12293698,2019-06-19
12293698,2019-06-20
12293698,2019-06-24
12293698,2019-06-25
12293698,2019-06-29
12293698,2019-07-01
12293698,2019-07-11
12293698,2019-07-15
12293698,2019-07-21
12293698,2019-07-30
12293698,2019-07-31
12293698,2019-08-01
12293698,2019-08-02
12293698,2019-08-10
12293698,2019-08-11
12293698,2019-08-16
12293698,2019-08-17
12293698,2019-08-22
12293698,2019-08-25
12293698,2019-09-02
12293698,2019-09-06
12293698,2019-09-14
12293698,2019-09-16
12293698,2019-09-21
12293698,2019-09-28
12319272,2016-05-16
12319272,2016-05-22
12319272,2016-05-30
12319272,2016-06-19
12319272,2016-06-27
12319272,2016-07-06
12319272,2016-07-16
12319272,2016-07-17
12319272,2016-07-23
12319272,2016-07-31
12319272,2016-08-09
12319272,2016-08-14
12319272,2016-08-22
12319272,2016-08-27
12319272,2016-08-28
12319272,2016-08-30
12319272,2016-09-02
12319272,2016-09-05
12319272,2016-09-18
12319272,2016-09-25
12319272,2016-10-09
12319272,2016-10-19
12319272,2016-10-21
12319272,2016-10-26
12319272,2017-02-19
12319272,2017-04-02
12319272,2017-05-22
12319272,2017-05-29
12319272,2017-07-24
12319272,2017-07-31
12319272,2017-08-01
12319272,2017-08-06
12319272,2017-08-15
12319272,2017-08-24
12319272,2017-09-24
12319272,2017-09-30
12319272,2017-12-13
12319272,2017-12-17
12319272,2018-01-06
12354359,2016-05-17
12354359,2016-05-24
12354359,2016-05-31
12354359,2016-06-06
12354359,2016-06-16
12354359,2016-06-18
12354359,2016-06-20
12354359,2016-06-27
12354359,2016-07-03
12354359,2016-07-08
12354359,2016-07-15
12354359,2016-07-23
12354359,2016-07-26
12354359,2016-08-12
12354359,2016-08-18
12354359,2016-08-23
12354359,2016-08-25
12354359,2016-08-29
12354359,2016-09-04
12354359,2016-09-05
12354359,2016-09-10
12354359,2016-09-15
12354359,2016-09-18
12354359,2016-10-16
12354359,2016-10-21
12354359,2016-10-25
12354359,2016-10-30
12354359,2016-11-12
12354359,2016-12-09
12354359,2016-12-30
12354359,2017-01-06
12354359,2017-01-08
12354359,2017-02-12
12354359,2017-03-10
12354359,2017-03-19
12354359,2017-04-30
12354359,2017-05-02
12354359,2017-05-05
12354359,2017-05-07
12354359,2017-05-12
12354359,2017-06-02
12354359,2017-06-13
12354359,2017-06-17
12354359,2017-06-21
12354359,2017-07-02
12354359,2017-07-10
12354359,2017-07-13
12354359,2017-07-29
12354359,2017-08-02
12354359,2017-08-27
12354359,2017-09-03
12354359,2017-09-08
12354359,2017-09-13
12354359,2017-09-17
12354359,2017-09-26
12354359,2017-09-29
12354359,2017-10-08
12354359,2017-10-15
12354359,2017-10-21
12354359,2017-10-22
12354359,2017-10-29
12354359,2018-01-18
12354359,2018-01-28
12354359,2018-02-01
12354359,2018-02-06
12354359,2018-02-19
12354359,2018-03-23
12354359,2018-05-29
12354359,2018-06-02
12354359,2018-06-10
12354359,2018-06-14
12354359,2018-06-18
12354359,2018-06-24
12354359,2018-07-02
12354359,2018-07-06
12354359,2018-07-22
12354359,2018-07-29
12354359,2018-08-06
12354359,2018-09-09
12354359,2018-09-18
12354359,2018-09-20
12354359,2018-11-02
12354359,2018-11-19
12354359,2018-11-20
12354359,2018-11-27
12354359,2019-01-10
12354359,2019-02-10
12354359,2019-02-28
12354359,2019-05-12
12354359,2019-05-15
12354359,2019-05-31
12354359,2019-06-16
12354359,2019-06-24
12354359,2019-07-08
12354359,2019-07-15
12354359,2019-07-28
12354359,2019-08-04
12354359,2019-09-16
12359960,2016-05-23
12359960,2016-06-16
12359960,2016-06-21
12359960,2016-07-02
12359960,2016-07-08
12359960,2016-07-11
12359960,2016-07-12
12359960,2016-07-13
12359960,2016-07-15
12359960,2016-07-17
12359960,2016-07-23
12359960,2016-07-24
12359960,2016-07-31
12359960,2016-08-02
12359960,2016-08-06
12359960,2016-08-07
12359960,2016-08-11
12359960,2016-08-12
12359960,2016-08-19
12359960,2016-09-03
12359960,2016-09-22
12359960,2016-09-24
12359960,2016-10-11
12359960,2016-10-26
12359960,2016-11-12
12359960,2016-12-15
12359960,2016-12-25
12359960,2017-01-30
12359960,2017-02-23
12359960,2017-02-26
12359960,2017-03-05
12359960,2017-03-26
12359960,2017-04-21
12359960,2017-04-30
12359960,2017-05-23
12359960,2017-05-27
12359960,2017-06-19
12359960,2017-07-17
12359960,2017-08-13
12359960,2017-08-15
12359960,2017-08-21
12359960,2017-08-22
12359960,2017-08-23
12359960,2017-08-25
12359960,2017-08-28
12359960,2017-09-03
12359960,2017-09-13
12359960,2017-09-18
12359960,2017-09-21
12359960,2017-09-22
12359960,2017-09-28
12359960,2017-10-04
12359960,2017-10-05
12359960,2017-10-15
12359960,2017-10-18
12359960,2017-10-22
12359960,2017-10-24
12359960,2017-11-12
12359960,2017-11-15
12359960,2017-11-20
12359960,2017-11-24
12359960,2017-11-25
12359960,2017-12-17
12359960,2017-12-23
12359960,2017-12-26
12359960,2017-12-31
12359960,2018-01-13
12359960,2018-01-30
12359960,2018-02-04
12359960,2018-02-11
12359960,2018-02-19
12359960,2018-03-01
12359960,2018-03-05
12359960,2018-03-08
12359960,2018-03-11
12359960,2018-03-25
12359960,2018-03-30
12359960,2018-04-02
12359960,2018-04-16
12359960,2018-04-19
12359960,2018-05-20
12359960,2018-05-27
12359960,2018-07-13
12359960,2018-07-20
12359960,2018-08-12
12359960,2018-09-23
12359960,2018-10-04
12359960,2018-10-21
12359960,2018-10-25
12359960,2018-11-17
12359960,2019-01-01
12359960,2019-01-19
12359960,2019-02-10
12359960,2019-03-17
12359960,2019-04-02
12359960,2019-04-15
12359960,2019-04-21
12359960,2019-04-29
12359960,2019-05-02
12359960,2019-05-05
12359960,2019-05-15
12359960,2019-05-19
12359960,2019-06-03
12359960,2019-06-16
12359960,2019-06-30
12359960,2019-07-11
12359960,2019-07-27
12376282,2017-07-02
12376282,2018-06-17
12376282,2019-09-01
12376346,2019-05-05
12376346,2019-05-20
12394101,2016-05-12
12394101,2016-05-23
12394101,2016-05-27
12394101,2016-05-29
12394101,2016-06-30
12394101,2016-07-11
12394101,2016-07-13
12394101,2016-07-16
12394101,2016-07-18
12394101,2016-07-19
12394101,2016-07-20
12394101,2016-07-24
12394101,2016-07-28
12394101,2016-07-28
12394101,2016-07-30
12394101,2016-07-31
12394101,2016-08-02
12394101,2016-08-03
12394101,2016-08-05
12394101,2016-08-07
12394101,2016-08-09
12394101,2016-08-13
12394101,2016-08-14
12394101,2016-08-15
12394101,2016-08-16
12394101,2016-08-21
12394101,2016-08-25
12394101,2016-08-28
12394101,2016-08-28
12394101,2016-09-02
12394101,2016-09-08
12394101,2016-09-10
12394101,2016-09-10
12394101,2016-09-25
12394101,2016-09-27
12394101,2016-09-28
12394101,2016-10-01
12394101,2016-10-02
12394101,2016-10-06
12394101,2016-10-10
12394101,2016-10-13
12394101,2016-10-14
12394101,2016-10-16
12394101,2016-10-18
12394101,2016-10-19
12394101,2016-10-22
12394101,2016-10-22
12394101,2016-10-25
12394101,2016-10-27
12394101,2016-10-30
12394101,2016-11-15
12394101,2016-11-16
12394101,2016-11-20
12394101,2016-12-02
12394101,2016-12-03
12394101,2016-12-04
12394101,2016-12-14
12394101,2016-12-15
12394101,2016-12-16
12394101,2016-12-20
12394101,2016-12-25
12394101,2017-01-08
12394101,2017-01-15
12394101,2017-01-29
12394101,2017-02-05
12394101,2017-02-13
12394101,2017-03-06
12394101,2017-03-10
12394101,2017-03-12
12394101,2017-03-19
12394101,2017-03-20
12394101,2017-03-21
12394101,2017-03-22
12394101,2017-03-24
12394101,2017-04-04
12394101,2017-04-07
12394101,2017-04-10
12394101,2017-04-13
12394101,2017-04-15
12394101,2017-04-23
12394101,2017-04-27
12394101,2017-04-28
12394101,2017-04-30
12394101,2017-05-02
12394101,2017-05-04
12394101,2017-05-08
12394101,2017-05-09
12394101,2017-05-10
12394101,2017-05-11
12394101,2017-05-14
12394101,2017-05-17
12394101,2017-05-18
12394101,2017-05-23
12394101,2017-05-25
12394101,2017-05-26
12394101,2017-05-29
12394101,2017-05-29
12394101,2017-06-05
12394101,2017-06-07
12394101,2017-06-12
12394101,2017-06-13
12394101,2017-06-16
12394101,2017-06-18
12394101,2017-06-19
12394101,2017-06-24
12394101,2017-06-26
12394101,2017-06-29
12394101,2017-07-04
12394101,2017-07-12
12394101,2017-07-14
12394101,2017-07-15
12394101,2017-07-19
12394101,2017-07-26
12394101,2017-07-31
12394101,2017-08-01
12394101,2017-08-04
12394101,2017-08-09
12394101,2017-08-17
12394101,2017-08-18
12394101,2017-08-20
12394101,2017-08-21
12394101,2017-08-22
12394101,2017-08-23
12394101,2017-09-01
12394101,2017-09-08
12394101,2017-09-11
12394101,2017-09-13
12394101,2017-09-14
12394101,2017-09-16
12394101,2017-09-17
12394101,2017-09-22
12394101,2017-09-24
12394101,2017-09-29
12394101,2017-09-30
12394101,2017-10-01
12394101,2017-10-05
12394101,2017-10-09
12394101,2017-10-12
12394101,2017-10-14
12394101,2017-10-16
12394101,2017-10-22
12394101,2017-10-25
12394101,2017-10-27
12394101,2017-10-29
12394101,2017-11-03
12394101,2017-12-03
12394101,2017-12-07
12394101,2017-12-11
12394101,2017-12-14
12394101,2017-12-27
12394101,2017-12-31
12394101,2018-02-01
12394101,2018-02-04
12394101,2018-02-11
12394101,2018-02-15
12394101,2018-02-19
12394101,2018-02-21
12394101,2018-02-23
12394101,2018-03-03
12394101,2018-03-04
12394101,2018-03-12
12394101,2018-04-02
12394101,2018-04-15
12394101,2018-04-16
12394101,2018-04-24
12394101,2018-05-17
12394101,2018-05-21
12394101,2018-05-28
12394101,2018-05-29
12394101,2018-05-31
12394101,2018-06-05
12394101,2018-06-18
12394101,2018-06-21
12394101,2018-06-25
12394101,2018-06-26
12394101,2018-07-07
12394101,2018-07-10
12394101,2018-07-13
12394101,2018-07-15
12394101,2018-07-16
12394101,2018-07-18
12394101,2018-07-21
12394101,2018-07-27
12394101,2018-07-29
12394101,2018-07-31
12394101,2018-09-30
12394101,2018-12-07
12394101,2018-12-09
12394101,2018-12-10
12394101,2018-12-24
12394101,2019-01-02
12394101,2019-01-09
12394101,2019-03-01
12394101,2019-03-03
12394101,2019-03-04
12394101,2019-03-05
12394101,2019-03-14
12394101,2019-03-24
12394101,2019-03-31
12394101,2019-04-04
12394101,2019-04-07
12394101,2019-04-13
12394101,2019-04-21
12394101,2019-05-02
12394101,2019-05-05
12394101,2019-05-10
12394101,2019-05-13
12394101,2019-05-17
12394101,2019-05-26
12394101,2019-05-31
12394101,2019-06-08
12394101,2019-06-10
12394101,2019-06-13
12394101,2019-06-22
12394101,2019-06-28
12394101,2019-06-30
12394101,2019-07-03
12394101,2019-07-05
12394101,2019-07-08
12394101,2019-07-12
12394101,2019-07-21
12394101,2019-07-28
12394101,2019-08-02
12394101,2019-08-04
12394101,2019-08-09
12394101,2019-08-12
12394101,2019-08-17
12394101,2019-08-19
12394101,2019-08-26
12394101,2019-09-03
12461288,2016-06-08
12461288,2016-06-17
12461288,2016-08-07
12461288,2017-02-19
12461288,2017-07-05
12461288,2017-10-29
12461288,2017-11-30
12464494,2016-05-16
12464494,2016-08-15
12464494,2016-08-18
12464494,2016-08-21
12464494,2016-09-04
12464494,2016-09-12
12464494,2016-10-18
12464494,2016-10-26
12464494,2017-04-29
12464494,2017-05-27
12464494,2017-05-28
12464494,2017-07-01
12464494,2017-08-14
12464494,2017-09-01
12464494,2017-09-14
12464494,2017-09-29
12464494,2017-10-23
12464494,2018-03-15
12464494,2018-06-28
12464494,2019-06-10
12500503,2016-04-23
12500503,2016-04-29
12500503,2016-05-01
12500503,2016-05-04
12500503,2016-05-08
12500503,2016-05-10
12500503,2016-05-15
12500503,2016-05-16
12500503,2016-05-21
12500503,2016-05-23
12500503,2016-05-29
12500503,2016-06-05
12500503,2016-06-05
12500503,2016-06-11
12500503,2016-06-13
12500503,2016-06-19
12500503,2016-07-03
12500503,2016-07-09
12500503,2016-07-12
12500503,2016-07-13
12500503,2016-07-20
12500503,2016-07-21
12500503,2016-07-24
12500503,2016-07-30
12500503,2016-08-01
12500503,2016-08-07
12500503,2016-08-20
12500503,2016-08-22
12500503,2016-08-29
12500503,2016-09-02
12500503,2016-09-05
12500503,2016-09-19
12500503,2016-10-01
12500503,2016-10-03
12500503,2016-10-08
12500503,2016-10-16
12500503,2016-10-23
12500503,2016-10-30
12500503,2016-11-06
12500503,2016-11-08
12500503,2016-11-14
12500503,2016-11-27
12500503,2016-12-04
12500503,2016-12-11
12500503,2016-12-13
12500503,2016-12-17
12500503,2016-12-19
12500503,2016-12-28
12500503,2016-12-30
12500503,2017-01-08
12500503,2017-01-20
12500503,2017-01-22
12500503,2017-01-27
12500503,2017-01-29
12500503,2017-02-06
12500503,2017-02-09
12500503,2017-02-12
12500503,2017-02-22
12500503,2017-03-20
12500503,2017-03-26
12500503,2017-04-01
12500503,2017-04-03
12500503,2017-04-09
12500503,2017-04-17
12500503,2017-04-23
12500503,2017-05-08
12500503,2017-05-13
12500503,2017-05-15
12500503,2017-05-19
12500503,2017-05-22
12500503,2017-05-29
12500503,2017-06-04
12500503,2017-06-12
12500503,2017-06-18
12500503,2017-06-25
12500503,2017-07-30
12500503,2017-08-03
12500503,2017-08-07
12500503,2017-08-09
12500503,2017-08-11
12500503,2017-08-15
12500503,2017-08-17
12500503,2017-08-19
12500503,2017-08-27
12500503,2017-09-08
12500503,2017-09-10
12500503,2017-09-17
12500503,2017-09-21
12500503,2017-09-24
12500503,2017-10-01
12500503,2017-10-08
12500503,2017-10-22
12500503,2017-10-29
12500503,2017-11-05
12500503,2017-11-11
12500503,2017-11-13
12500503,2017-11-22
12500503,2017-11-24
12500503,2017-11-26
12500503,2017-12-03
12500503,2017-12-10
12500503,2018-01-01
12500503,2018-01-07
12500503,2018-01-14
12500503,2018-01-22
12500503,2018-01-28
12500503,2018-02-11
12500503,2018-02-25
12500503,2018-03-04
12500503,2018-03-11
12500503,2018-03-18
12500503,2018-03-25
12500503,2018-04-08
12500503,2018-04-14
12500503,2018-04-22
12500503,2018-04-25
12500503,2018-04-30
12500503,2018-05-07
12500503,2018-05-14
12500503,2018-05-19
12500503,2018-05-27
12500503,2018-06-04
12500503,2018-06-11
12500503,2018-06-14
12500503,2018-06-18
12500503,2018-06-21
12500503,2018-06-24
12500503,2018-06-26
12500503,2018-07-08
12500503,2018-07-14
12500503,2018-07-22
12500503,2018-07-25
12500503,2018-07-27
12500503,2018-07-29
12500503,2018-08-06
12500503,2018-08-11
12500503,2018-08-16
12500503,2018-08-18
12500503,2018-08-20
12500503,2018-09-02
12500503,2018-09-04
